UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_mean,Air temperature [K]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_mean,Process temperature [K]_rolling_std,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_mean,Rotational speed [rpm]_rolling_std,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_mean,Torque [Nm]_rolling_std,Torque [Nm]_rolling_var,Tool wear [min]_rolling_mean,Tool wear [min]_rolling_std,Tool wear [min]_rolling_var,Timestamp,ambient_temp,humidity,factory_load,ambient_gap,load_stress,wear_efficiency,mechanical_stress,heat_stress,Type_L,Type_M
6922,L54101,301.1,311.6,1432,48.1,202,0,0,0,0,0,0,300.97,0.1251665557139281,0.0156666666692878,311.4,0.1490711985371442,0.0222222222333006,1520.9,88.54935848941916,7840.988888887669,37.25,6.668874634366039,44.47388888889077,190.6,8.044321668808799,64.71111111126679,2026-01-25 00:45:00,31.04714925987401,40,59,280.552850740126,2837.9,0.14096301465457084,68879.2,1241.8859703949604,True,False
6923,L54102,301.2,311.7,1463,48.3,204,0,0,0,0,0,0,301.01,0.1286683937807495,0.016555555558118,311.45,0.1581138830438774,0.0250000000112129,1503.8,80.4194559101694,6467.288888887681,38.89,7.202229593057401,51.872111111111785,193.2,7.714344503019999,59.511111111274886,2026-01-25 00:50:00,33.596247177996915,88,86,278.10375282200306,4153.8,0.13934426229508196,70662.9,2956.4697516637284,True,False
6924,L54103,301.2,311.7,1433,49.3,206,0,0,0,0,0,0,301.05,0.1178511302083718,0.0138888888913906,311.5,0.1490711985380371,0.0222222222335668,1499.0,83.31199726862684,6940.888888887686,39.97,7.91202319960647,62.60011111111099,195.7,7.3643284373732865,54.23333333350487,2026-01-25 00:55:00,29.84702553331213,55,59,281.85297446668784,2908.7,0.14365411436541142,70646.9,1641.5864043321671,True,False
6925,L54104,301.2,311.6,1461,52.9,208,1,0,0,0,1,0,301.08000000000004,0.113529242450314,0.0128888888913421,311.53,0.1337493510276401,0.0178888889003148,1478.3,58.75192668234553,3451.788888887704,42.37,7.820493022253087,61.16011111110923,198.2,6.795423296451599,46.17777777795712,2026-01-25 01:00:00,26.38301201949698,83,91,285.21698798050306,4813.9,0.14227086183310533,77286.9,2189.7899976182493,True,False
6926,M21785,301.1,311.6,1266,55.5,210,0,0,0,0,0,0,301.09000000000003,0.1100504934725343,0.0121111111135483,311.55,0.1269295518096166,0.0161111111225901,1456.5,89.03962912969928,7928.055555554393,44.3,8.482138095236564,71.94666666666336,200.4,6.686636756344499,44.711111111297285,2026-01-25 01:05:00,36.40947685677362,68,60,275.1905231432264,3330.0,0.16574585635359115,70263.0,2475.8444262606063,False,True
6927,H36340,301.1,311.6,1417,53.4,0,0,0,0,0,0,0,301.11,0.087559503590824,0.0076666666690715,311.58000000000004,0.0918936584101573,0.0084444444560026,1437.9,73.02275140133435,5332.322222221077,46.46,7.655237858268139,58.60266666666176,181.4,63.98298384900746,4093.822222222349,2026-01-25 01:10:00,40.981715203804,62,80,270.618284796196,4272.0,0.0,75667.8,2540.866342635848,False,False
6928,L54107,301.1,311.6,1488,43.4,5,0,0,0,0,0,0,301.12,0.0788810637898058,0.0062222222246114,311.6,0.066666666753731,0.004444444456053,1438.6,73.51371754077957,5404.2666666655205,47.05,7.094794648973695,50.33611111110577,162.6,84.51982016071774,7143.6000000000695,2026-01-25 01:15:00,30.573589036942444,44,59,281.0264109630576,2560.6,0.0033579583613163196,64579.2,1345.2379176254676,True,False
6929,L54108,301.1,311.7,1816,24.5,7,0,0,0,0,0,0,301.13,0.0674948557886396,0.0045555555579292,311.62,0.0632455532955442,0.0040000000116595,1464.3,137.42395877154493,18885.34444444328,46.32,8.966827755677878,80.40399999999518,143.8,96.56293284692636,9324.400000000012,2026-01-25 01:20:00,30.110523801412004,60,92,281.589476198588,2254.0,0.003852504127682994,44492.0,1806.6314280847203,True,False
6930,M21789,301.0,311.6,1301,55.0,9,0,0,0,0,0,0,301.13,0.0674948557886396,0.0045555555579292,311.63,0.0483045892749108,0.0023333333450178,1450.0,146.88544289115984,21575.333333332183,47.84,9.026898076797089,81.48488888888296,125.0,103.13206204775592,10636.222222222175,2026-01-25 01:25:00,27.958724720880948,89,87,283.6412752791191,4785.0,0.0069124423963133645,71555.0,2488.3265001584045,False,True
6931,M21790,300.9,311.5,1836,21.8,12,0,0,0,0,0,0,301.1,0.0942809041710679,0.008888888891314,311.62,0.0632455532955442,0.0040000000116595,1491.3,190.14266573636792,36154.233333332144,45.22,12.214636029506948,149.19733333332928,106.3,105.15707827393746,11058.011111111007,2026-01-25 01:30:00,29.536425767924573,75,91,281.9635742320754,1983.8,0.0065323897659227,40024.8,2215.231932594343,False,True
6932,M21791,300.8,311.4,1521,39.9,15,0,0,0,0,0,0,301.07000000000005,0.1337493509941724,0.0178888888913623,311.6,0.0942809042197811,0.0088888889004995,1500.2,189.13886726717465,35773.51111110991,44.4,12.274906652733854,150.67333333332985,87.6,102.8496205362192,10578.044444444284,2026-01-25 01:35:00,27.41649581462063,59,57,283.98350418537933,2274.2999999999997,0.00985545335085414,60687.9,1617.5732530626174,False,True
6933,L54112,300.8,311.4,1322,67.2,18,1,0,0,1,0,0,301.03000000000003,0.149443411818232,0.0223333333358736,311.57000000000005,0.1059349906015966,0.0112222222337603,1486.1,197.29980007873783,38927.21111110993,46.29,14.239885299163353,202.7743333333285,69.0,96.0543827445902,9226.444444444229,2026-01-25 01:40:00,28.08507850734429,82,60,283.3149214926557,4032.0,0.013605442176870748,88838.40000000001,2302.9764376022317,True,False
6934,L54113,300.8,311.4,1492,40.6,20,0,0,0,0,0,0,300.99,0.1523883926840623,0.0232222222248319,311.54,0.1074967700306518,0.0115555555670228,1492.0,196.41565902725253,38579.11111110992,45.42,14.301188761777668,204.52399999999585,50.4,83.80559514601339,7023.377777777503,2026-01-25 01:45:00,32.006738321093756,47,69,279.39326167890624,2801.4,0.013395847287340924,60575.200000000004,1504.3167010914065,True,False
6935,L54114,300.8,311.4,1536,40.9,22,0,0,0,0,0,0,300.95,0.1433720877933923,0.0205555555582361,311.52,0.1135292424898091,0.0128888889003098,1499.5,196.53229873087844,38624.944444443245,44.22,14.105932558088105,198.97733333333,31.8,62.99876541999941,3968.844444444113,2026-01-25 01:50:00,27.262907328331742,65,73,284.13709267166826,2985.7,0.014313597918022121,62822.399999999994,1772.0889763415632,True,False
6936,L54115,300.7,311.2,1878,24.3,24,0,0,0,0,0,0,300.91,0.1523883926845191,0.0232222222249712,311.48,0.1475729575129017,0.0217777777891047,1560.7,210.5311008959084,44323.34444444314,41.1,14.768660512495106,218.11333333333224,13.2,7.927448797946083,62.84444444405679,2026-01-25 01:55:00,27.594720195797223,80,56,283.6052798042028,1360.8,0.012772751463544438,45635.4,2207.5776156637776,True,False
6937,L54116,300.6,311.1,1471,40.7,26,0,0,0,0,0,0,300.86,0.1646545204783058,0.0271111111139408,311.42999999999995,0.1828782230219097,0.0334444444556513,1566.1,207.10032458797144,42890.544444443134,39.83,14.125473443392965,199.52899999999983,15.8,7.360555534563812,54.17777777739798,2026-01-25 02:00:00,32.62106152817249,64,70,278.4789384718275,2849.0,0.017663043478260868,59869.700000000004,2087.7479378030393,True,False
6938,H36351,300.6,311.1,1452,40.2,28,0,0,0,0,0,0,300.81000000000006,0.1595131481958618,0.0254444444473549,311.38,0.1988857852302161,0.0395555555666396,1562.5,208.9137248828883,43644.944444443136,39.510000000000005,14.071756583075668,198.01433333333335,18.1,7.202622978985151,51.87777777740492,2026-01-25 02:05:00,30.147593981007617,81,93,280.9524060189924,3738.6000000000004,0.019270474879559532,58370.4,2441.955112461617,False,False
6939,L54118,300.7,311.2,1452,44.4,33,0,0,0,0,0,0,300.77,0.1251665557153465,0.0156666666696429,311.33000000000004,0.1702938636914574,0.0290000000109646,1526.1,190.75956361637512,36389.21111110986,41.5,13.085785332863152,171.2377777777764,20.7,7.439384681818749,55.34444444407945,2026-01-25 02:10:00,33.070020326155785,46,55,278.1299796738442,2442.0,0.022711631108052306,64468.799999999996,1521.220935003166,True,False
6940,M21799,300.7,311.3,1348,53.0,35,0,0,0,0,0,0,300.73999999999995,0.0966091783236048,0.009333333336362,311.29999999999995,0.1414213562758098,0.0200000000108895,1530.8,185.0920491719334,34259.066666665414,41.3,12.87003410165554,165.6377777777765,23.3,7.439384681819278,55.34444444408732,2026-01-25 02:15:00,30.973983225306025,61,80,280.326016774694,4240.0,0.025945144551519646,71444.0,1889.4129767436675,False,True
6941,H36354,300.8,311.4,1453,44.6,38,0,0,0,0,0,0,300.73,0.0823272602533667,0.0067777777808255,311.29,0.128668393813008,0.0165555555664193,1492.5,151.49935826779722,22952.05555555438,43.58,10.90054025164693,118.82177777777494,25.9,7.5931255458609614,57.65555555520632,2026-01-25 02:20:00,31.44332478960186,72,61,279.9566752103981,2720.6,0.026134800550206328,64803.8,2263.919384851334,False,False
6942,L54121,300.8,311.4,1316,57.6,43,0,0,0,0,0,0,300.73,0.0823272602533667,0.0067777777808255,311.29,0.128668393813008,0.0165555555664193,1472.0,160.79870093449478,25856.222222221088,45.35,11.648008890411573,135.67611111110702,28.7,8.260347046764597,68.23333333299259,2026-01-25 02:25:00,34.34031894529725,44,86,277.0596810547027,4953.6,0.032649962034927864,75801.6,1510.974033593079,True,False
6943,M21802,300.8,311.4,1732,26.9,45,0,0,0,0,0,0,300.73,0.0823272602533667,0.0067777777808255,311.29,0.128668393813008,0.0165555555664193,1513.0,170.2925587204395,28999.55555555434,41.32000000000001,10.119595951529933,102.406222222221,31.4,8.771164878908662,76.93333333300079,2026-01-25 02:30:00,30.353928770600252,77,62,281.04607122939973,1667.8,0.025966532025389497,46590.799999999996,2337.2525153362194,False,True
6944,L54123,300.7,311.3,1522,35.2,48,0,0,0,0,0,0,300.72,0.0788810637940952,0.0062222222252881,311.28,0.1229272594746605,0.0151111111219505,1516.0,170.14568920649836,28949.555555554336,40.78,10.304669923011671,106.1862222222214,34.2,9.186947262267044,84.39999999967593,2026-01-25 02:35:00,34.12910310900785,51,98,277.17089689099214,3449.6000000000004,0.03151674326986211,53574.4,1740.5842585594003,True,False
6945,M21804,300.7,311.3,1487,39.8,50,0,0,0,0,0,0,300.71,0.0737864787581598,0.0054444444475283,311.27,0.11595018091948,0.0134444444552601,1511.1,170.2112739444029,28971.877777776568,40.67,10.309116785102791,106.27788888888811,37.0,9.321420969389449,86.88888888857329,2026-01-25 02:40:00,30.740456854781037,83,80,280.559543145219,3184.0,0.033602150537634407,59182.6,2551.457918946826,False,True
6946,M21805,300.8,311.4,1852,22.2,53,0,0,0,0,0,0,300.72,0.0788810637940952,0.0062222222252881,311.29,0.1197219000191533,0.0143333333441961,1508.5,164.0719693034429,26919.611111109916,40.46,10.693840386980796,114.35822222222164,39.9,9.338688939610543,87.21111111080431,2026-01-25 02:45:00,29.53777440889636,53,58,281.8622255911036,1287.6,0.028602266594711278,41114.4,1565.5020436715072,False,True
6947,L54126,300.7,311.2,1486,46.8,56,0,0,0,0,0,0,300.73,0.0674948557936361,0.0045555555586037,311.3,0.1054092553905898,0.0111111111219985,1510.0,163.7593084716405,26817.11111110991,41.07000000000001,10.881385736915796,118.40455555555452,42.9,9.194805296695886,84.54444444414673,2026-01-25 02:50:00,28.77794364504781,46,76,282.4220563549522,3556.7999999999997,0.03765971755211836,69544.8,1323.7854076721992,True,False
6948,M21807,300.7,311.3,1562,37.1,58,0,0,0,0,0,0,300.73999999999995,0.051639777978781,0.0026666666696978,311.32000000000005,0.0788810638439787,0.0062222222331578,1521.0,163.12367496268624,26609.333333332117,40.76,10.95284843722801,119.96488888888804,45.9,8.672433978464323,75.21111111082251,2026-01-25 02:55:00,27.029978105738543,67,66,284.27002189426145,2448.6,0.037108125399872044,57950.200000000004,1811.0085330844825,False,True
6949,L54128,300.7,311.2,1457,51.4,61,0,0,0,0,0,0,300.74,0.051639777978781,0.0026666666696978,311.32,0.0788810638439787,0.0062222222331578,1521.5,162.89618370810732,26535.16666666545,41.46,11.424846218269629,130.52711111110978,48.7,8.564137110308565,73.34444444416434,2026-01-25 03:00:00,28.278732447607243,85,57,282.92126755239275,2929.7999999999997,0.04183813443072702,74889.8,2403.6922580466157,True,False
6950,M21809,300.7,311.2,1769,26.5,63,0,0,0,0,0,0,300.74,0.051639777978781,0.0026666666696978,311.31,0.0875595036394046,0.0076666666775789,1563.6,167.41379207752416,28027.37777777649,38.81,11.523642363998196,132.79433333333392,51.5,8.154753215133393,66.49999999972842,2026-01-25 03:05:00,26.679524438484144,55,76,284.52047556151587,2014.0,0.03559322033898305,46878.5,1467.3738441166279,False,True
6951,H36364,300.7,311.3,1374,53.1,66,0,0,0,0,0,0,300.73,0.0483045891855197,0.0023333333363818,311.3,0.0816496581594533,0.0066666666775555,1555.7,174.9088969212857,30593.12222222095,39.66,12.28641526239448,150.956,54.3,7.803845206033814,60.89999999973693,2026-01-25 03:10:00,29.016471154478968,80,89,282.28352884552106,4725.900000000001,0.048,72959.40000000001,2321.3176923583173,False,False
6952,L54131,300.8,311.3,1524,43.5,71,0,0,0,0,0,0,300.73,0.0483045891855197,0.0023333333363818,311.29,0.0737864788108914,0.0054444444553101,1576.5,154.4022524303135,23840.05555555425,38.25,10.706306552681976,114.625000000001,57.1,8.305955025680932,68.98888888863434,2026-01-25 03:15:00,34.46301757979765,41,64,276.8369824202024,2784.0,0.04655737704918033,66294.0,1412.9837207717037,True,False
6953,L54132,300.8,311.3,1498,40.2,73,0,0,0,0,0,0,300.73,0.0483045891855197,0.0023333333363818,311.28,0.0632455532890853,0.0040000000108425,1553.1,145.7039997925736,21229.65555555429,39.58,9.938231454561947,98.76844444444448,59.9,8.491171886127024,72.09999999975396,2026-01-25 03:20:00,31.975057362596004,88,88,279.324942637404,3537.6000000000004,0.04869913275517011,60219.600000000006,2813.8050479084486,True,False
6954,L54133,300.8,311.3,1462,41.4,75,0,0,0,0,0,0,300.73999999999995,0.051639777978781,0.0026666666696978,311.28000000000003,0.0632455532890853,0.0040000000108425,1547.1,148.3385392344854,22004.32222222097,40.2,9.827399339488418,96.57777777777738,62.6,8.579044235797028,73.59999999976222,2026-01-25 03:25:00,30.836372485011243,70,55,280.4636275149888,2277.0,0.05126452494873548,60526.799999999996,2158.546073950787,True,False
6955,M21814,300.8,311.2,1429,52.3,77,0,0,0,0,0,0,300.75,0.0527046276980616,0.0027777777807912,311.27,0.0674948558512068,0.0045555555663751,1541.3,152.03731267173595,23115.344444443203,41.45,10.54000316255481,111.09166666666538,65.3,8.420213773994725,70.89999999977049,2026-01-25 03:30:00,29.926130769772787,75,81,281.2738692302272,4236.3,0.05384615384615385,74736.7,2244.459807732959,False,True
6956,L54135,300.7,311.2,1399,47.9,80,0,0,0,0,0,0,300.73999999999995,0.051639777978781,0.0026666666696978,311.25,0.0527046277716861,0.0027777777885519,1496.0,111.17153912359925,12359.111111109958,44.02,8.197669045391784,67.20177777777465,68.0,8.366600265327534,69.99999999977875,2026-01-25 03:35:00,31.75624309249973,53,97,279.44375690750024,4646.3,0.05714285714285714,67012.09999999999,1683.0808839024858,True,False
6957,M21816,300.8,311.2,1434,39.1,82,0,0,0,0,0,0,300.75,0.0527046276980616,0.0027777777807912,311.25,0.0527046277716861,0.0027777777885519,1490.8,112.89405062564424,12745.066666665523,43.25,8.26885051799138,68.37388888888631,70.6,8.262364471896248,68.26666666645336,2026-01-25 03:40:00,32.090625827234284,85,57,279.1093741727657,2228.7000000000003,0.05714285714285714,56069.4,2727.703195314914,False,True
6958,L54137,300.7,311.1,1324,52.2,85,0,0,0,0,0,0,300.75,0.0527046276980616,0.0027777777807912,311.23,0.0674948558505331,0.0045555555662842,1467.0,121.0114778761779,14643.777777776697,44.760000000000005,8.398703603665185,70.53822222221855,73.3,8.097324661050807,65.56666666646157,2026-01-25 03:45:00,28.65483285781641,67,84,282.4451671421836,4384.8,0.06415094339622641,69112.8,1919.8738014736994,True,False
6959,L54138,300.6,311.0,1563,40.7,87,0,0,0,0,0,0,300.74,0.0699205898996809,0.0048888888919193,311.21,0.0994428926548961,0.0098888888995731,1477.6,124.6267315716059,15531.822222221112,43.690000000000005,8.136263133513744,66.1987777777749,75.9,7.880355321925704,62.099999999802776,2026-01-25 03:50:00,33.39067496248869,86,80,277.6093250375113,3256.0,0.055626598465473145,63614.100000000006,2871.5980467740274,True,False
6960,L54139,300.6,311.0,1543,34.7,89,0,0,0,0,0,0,300.73,0.0823272602533651,0.0067777777808253,311.19,0.1197219000182275,0.0143333333439744,1455.0,77.48978427293252,6004.66666666562,44.51,6.449711449187032,41.59877777777429,78.5,7.427426651706317,55.166666666477305,2026-01-25 03:55:00,31.023100785720853,71,91,279.9768992142792,3157.7000000000003,0.05764248704663212,53542.100000000006,2202.6401557861805,True,False
6961,L54140,300.7,311.0,1413,52.0,91,0,0,0,0,0,1,300.73,0.0823272602533651,0.0067777777808253,311.16,0.1264911064485465,0.0160000000105775,1458.9,73.85639218554891,5454.766666665611,44.4,6.294441992742215,39.61999999999658,81.0,6.944222218653463,48.22222222204042,2026-01-25 04:00:00,32.890442680745196,67,75,278.1095573192548,3900.0,0.06435643564356436,73476.0,2203.659659609928,True,False
6962,M21821,300.7,311.0,1378,41.2,93,0,0,0,0,0,0,300.72,0.0788810637940935,0.0062222222252878,311.13,0.1251665557454634,0.0156666666771822,1444.3,73.98806210012748,5474.23333333232,44.17,6.3725191251181625,40.60899999999676,83.2,6.908931417604188,47.73333333315821,2026-01-25 04:05:00,31.90395927471095,51,91,279.0960407252891,3749.2000000000003,0.0674401740391588,56773.600000000006,1627.1019230102584,False,True
6963,M21822,300.7,311.1,1373,49.9,96,0,0,0,0,0,0,300.71,0.073786478758158,0.0054444444475281,311.11,0.1100504935090526,0.012111111121586,1431.8,74.46520440222862,5545.06666666569,45.14,6.438978524924623,41.46044444444048,85.5,6.964194138579986,48.49999999983183,2026-01-25 04:10:00,27.74478703376717,52,73,283.35521296623284,3642.7,0.06986899563318777,68512.7,1442.728925755893,False,True
6964,H36377,300.7,311.0,1981,19.9,99,0,0,0,0,0,0,300.7,0.066666666689929,0.0044444444475461,311.08000000000004,0.0918936584039313,0.0084444444548584,1483.7,189.6423827453457,35964.2333333322,42.99,10.27396385692158,105.55433333333096,87.9,7.078135347663189,50.0999999998391,2026-01-25 04:15:00,35.90254861939283,61,51,275.09745138060714,1014.9,0.04994954591321897,39421.899999999994,2190.0554657829625,False,False
6965,M21824,300.7,311.0,1263,52.3,104,0,0,0,0,0,0,300.69,0.0567646212472274,0.0032222222253411,311.06000000000006,0.0843274043326631,0.0071111111214844,1467.1,201.83571427166817,40737.65555555447,42.99,10.27396385692158,105.55433333333096,90.6,7.589466384394045,57.59999999984723,2026-01-25 04:20:00,31.965634109834955,81,90,279.034365890165,4707.0,0.08227848101265822,66054.9,2589.2163628966314,False,True
6966,L54145,300.7,311.0,1312,52.1,107,0,0,0,0,0,0,300.69,0.0567646212472274,0.0032222222253411,311.04,0.0699205899519073,0.0048888888992227,1458.4,206.9085681057082,42811.1555555545,43.41,10.578326899845614,111.90099999999732,93.3,8.179242018662574,66.89999999985541,2026-01-25 04:25:00,30.896907658158508,87,50,280.1030923418415,2605.0,0.08149276466108149,68355.2,2688.03096625979,True,False
6967,L54146,300.7,311.0,1969,20.7,109,0,0,0,0,0,0,300.68,0.0421637021727692,0.0017777777809139,311.02,0.0421637022576543,0.0017777777880721,1511.9,261.78763658099945,68532.76666666544,41.57,12.782022966303488,163.3801111111098,96.0,8.485281374230533,71.9999999998636,2026-01-25 04:30:00,33.74766788041428,68,59,277.25233211958573,1221.3,0.05532994923857868,40758.299999999996,2294.8414158681708,True,False
6968,M21827,300.8,311.2,1365,51.7,111,0,0,0,0,0,0,300.69,0.0567646212472274,0.0032222222253411,311.03000000000003,0.0674948558474619,0.0045555555658696,1516.0,258.82211823738646,66988.88888888765,41.52,12.736718572693626,162.22399999999874,98.6,8.720346578222447,76.04444444431593,2026-01-25 04:35:00,28.528015192801533,69,99,282.67198480719844,5118.3,0.08125915080527087,70570.5,1968.4330483033057,False,True
6969,L54148,300.9,311.2,1789,25.5,114,0,0,0,0,0,0,300.72,0.0788810637940859,0.0062222222252866,311.05,0.0849836586208087,0.0072222222325781,1538.6,272.8679778452063,74456.93333333202,40.0,13.714874325992843,188.09777777777765,101.3,8.907549856404069,79.34444444432414,2026-01-25 04:40:00,27.277138908049203,54,72,283.9228610919508,1836.0,0.06368715083798883,45619.5,1472.9655010346569,True,False
6970,M21829,300.8,311.1,1583,32.1,116,0,0,0,0,0,0,300.73999999999995,0.0699205898996673,0.0048888888919174,311.06000000000006,0.0843274043326841,0.0071111111214879,1542.6,273.2325830578102,74656.04444444313,39.74,13.850487356046358,191.83600000000004,104.0,8.856886837051285,78.44444444433232,2026-01-25 04:45:00,33.66976399910818,79,82,277.43023600089185,2632.2000000000003,0.07323232323232323,50814.3,2659.911355929546,False,True
6971,L54150,300.7,311.0,1436,44.9,119,0,0,0,0,0,0,300.74,0.0699205898996673,0.0048888888919174,311.06000000000006,0.0843274043326841,0.0071111111214879,1544.9,272.1149471169181,74046.54444444312,39.03,13.324167682990373,177.53344444444502,106.8,8.71524845058659,75.95555555545195,2026-01-25 04:50:00,35.43970050890912,43,93,275.56029949109086,4175.7,0.08281141266527488,64476.4,1523.907121883092,True,False
6972,M21831,300.7,311.0,1559,42.8,121,0,0,0,0,0,0,300.73999999999995,0.0699205898996673,0.0048888888919174,311.06000000000006,0.0843274043326841,0.0071111111214879,1563.0,265.7245859072024,70609.55555555417,39.190000000000005,13.362671888510937,178.56100000000046,109.6,8.275801404625042,68.48888888879382,2026-01-25 04:55:00,32.85924681338251,72,86,278.1407531866175,3680.7999999999997,0.07756410256410257,66725.2,2365.865770563541,False,True
6973,L54152,300.7,311.0,1377,49.9,124,0,0,0,0,0,0,300.74,0.0699205898996673,0.0048888888919174,311.05,0.0849836586208087,0.0072222222325781,1563.4,265.4096205239465,70442.26666666528,39.19,13.362671888510937,178.56100000000046,112.4,7.890923055421342,62.266666666580086,2026-01-25 05:00:00,34.417351490674605,85,60,276.5826485093254,2994.0,0.0899854862119013,68712.3,2925.4748767073415,True,False
6974,L54153,300.7,311.0,1462,41.9,126,0,0,0,0,0,0,300.74,0.0699205898996673,0.0048888888919174,311.05,0.0849836586208087,0.0072222222325781,1511.5,221.84491580080316,49215.16666666543,41.39,11.51756629385445,132.65433333333215,115.1,7.400450436736148,54.76666666658824,2026-01-25 05:05:00,28.201491906479827,48,69,282.7985080935202,2891.1,0.0861244019138756,61257.799999999996,1353.6716115110316,True,False
6975,L54154,300.7,311.0,1318,48.2,128,0,0,0,0,0,0,300.73999999999995,0.0699205898996673,0.0048888888919174,311.05,0.0849836586208087,0.0072222222325781,1517.0,215.59323840149344,46480.44444444319,40.98,11.153255628340553,124.39511111111024,117.5,7.291547618070905,53.16666666659549,2026-01-25 05:10:00,30.922177659907796,77,75,280.0778223400922,3615.0,0.09704321455648218,63527.600000000006,2381.0076798129003,True,False
6976,M21835,300.7,311.0,1378,51.6,130,0,0,0,0,0,0,300.74,0.0699205898996673,0.0048888888919174,311.05,0.0849836586208087,0.0072222222325781,1523.6,209.5456460482453,43909.377777776506,40.92999999999999,11.098853794674238,123.18455555555472,119.8,7.238784428337108,52.399999999935794,2026-01-25 05:15:00,30.02586822873973,55,95,280.97413177126026,4902.0,0.09427121102248005,71104.8,1651.422752580685,False,True
6977,L54156,300.6,310.9,1344,46.7,133,0,0,0,0,0,0,300.73,0.0823272602533535,0.0067777777808234,311.04,0.0966091783614227,0.0093333333436692,1461.1,145.29544613189202,21110.76666666554,43.53,8.596517382702626,73.9001111111084,122.2,7.238784428337613,52.39999999994311,2026-01-25 05:20:00,35.08279035784628,65,96,275.81720964215367,4483.200000000001,0.09888475836431226,62764.8,2280.381373260008,True,False
6978,L54157,300.7,311.1,2377,14.3,135,0,0,0,0,0,0,300.72,0.0788810637940814,0.0062222222252859,311.03000000000003,0.0823272602975055,0.0067777777880932,1562.3,319.2386950926267,101913.34444444306,39.79,12.077844730469645,145.87433333333337,124.6,7.089898917940727,50.26666666661709,2026-01-25 05:25:00,33.48220200943897,82,51,277.61779799056103,729.3000000000001,0.0567703952901598,33991.1,2745.540564773996,True,False
6979,L54158,300.7,311.1,1427,50.3,137,0,0,0,0,0,0,300.7,0.0471404521119936,0.0022222222253231,311.02000000000004,0.0632455532847622,0.0040000000102956,1526.1,311.0964302091678,96780.9888888876,42.27,11.341276628120564,128.62455555555374,126.9,6.999206304206664,48.98888888884632,2026-01-25 05:30:00,35.093468540485816,66,74,276.00653145951424,3722.2,0.09593837535014006,71778.09999999999,2316.168923672064,True,False
6980,L54159,300.9,311.2,1353,60.4,139,0,0,0,0,0,0,300.7099999999999,0.0737864787581485,0.0054444444475267,311.03000000000003,0.0823272602975055,0.0067777777880932,1503.1,314.90120143731656,99162.76666666544,45.1,12.031440294310222,144.75555555555164,129.2,6.795423296435789,46.17777777774225,2026-01-25 05:35:00,30.14637867073365,50,53,281.0536213292663,3201.2,0.10265878877400296,81721.2,1507.3189335366826,True,False
6981,L54160,300.8,311.3,1505,45.5,141,0,0,0,0,0,0,300.72,0.0788810637940922,0.0062222222252876,311.06000000000006,0.1173787791219414,0.0137777777881575,1510.0,314.0222922023192,98609.99999999876,45.16,12.031828160711276,144.7648888888849,131.4,6.686636756328424,44.71111111108231,2026-01-25 05:40:00,28.605563708374817,85,68,282.6944362916252,3094.0,0.09362549800796813,68477.5,2431.4729152118593,True,False
6982,H36395,300.8,311.2,1612,32.5,143,0,0,0,0,0,0,300.73,0.0823272602533712,0.0067777777808263,311.08000000000004,0.1229272594729659,0.0151111111215338,1515.3,315.3854960379596,99468.01111110984,44.13,12.679734487230537,160.77566666666343,133.6,6.501281924870254,42.266666666644674,2026-01-25 05:45:00,35.98723602196706,82,62,275.2127639780329,2015.0,0.08865468071915684,52390.0,2950.953353801299,False,False
6983,L54162,300.7,311.1,1440,43.0,148,0,0,0,0,0,0,300.73,0.0823272602533712,0.0067777777808263,311.09000000000003,0.1197219000174057,0.0143333333437776,1521.6,312.9356341344172,97928.71111110982,43.440000000000005,12.517560997787491,156.68933333333064,136.0,6.976149845484406,48.666666666652105,2026-01-25 05:50:00,32.07833105886556,65,68,279.02166894113446,2924.0,0.10270645385149202,61920.0,2085.091518826261,True,False
6984,M21843,300.7,311.0,1334,53.9,150,0,0,0,0,0,0,300.73,0.0823272602533712,0.0067777777808263,311.09,0.1197219000174057,0.0143333333437776,1508.8,318.2175356576044,101262.39999999871,44.64,12.922177319115498,166.98266666666302,138.4,7.275529763070608,52.93333333332626,2026-01-25 05:55:00,35.194642943726414,53,62,275.8053570562736,3341.7999999999997,0.11235955056179775,71902.59999999999,1865.3160760174999,False,True
6985,M21844,300.7,311.0,1706,25.0,153,0,0,0,0,0,0,300.73,0.0823272602533712,0.0067777777808263,311.09,0.1197219000174057,0.0143333333437776,1547.6,316.01518950835043,99865.59999999864,42.32,14.22859405875672,202.45288888888703,140.9,7.593125545884011,57.65555555555635,2026-01-25 06:00:00,31.80516527486607,40,61,279.19483472513394,1525.0,0.08963093145869948,42650.0,1272.2066109946427,False,True
6986,H36399,300.8,311.1,1698,24.8,156,0,0,0,0,0,0,300.73999999999995,0.0843274042891294,0.0071111111141422,311.1,0.1154700538832412,0.0133333333437986,1579.6,313.12163060950314,98045.15555555413,39.64,14.79896392769891,219.0093333333336,143.5,7.89162706783504,62.27777777778668,2026-01-25 06:05:00,38.61155629133661,50,51,272.4884437086634,1264.8,0.09181871689228958,42110.4,1930.5778145668305,False,False
